zipcode,latitude,longitude,city,longitude,zcta,population,population_density,county_name,area_sq_miles
01550,42.06039,-72.03377,Southbridge,MA,TRUE,17928,342,Worcester,20.245
01560,42.17496,-71.67762,South Grafton,MA,TRUE,4984,540.2,Worcester,3.562
01561,42.44581,-71.68845,South Lancaster,MA,TRUE,0,0,Worcester,0.038
01562,42.24715,-71.99189,Spencer,MA,TRUE,12008,141.1,Worcester,32.851
01564,42.44124,-71.77297,Sterling,MA,TRUE,8183,103.2,Worcester,30.616
01566,42.1047,-72.07745,Sturbridge,MA,TRUE,7362,113.7,Worcester,24.992
01568,42.17694,-71.60516,Upton,MA,TRUE,8011,145.8,Worcester,21.217
01569,42.05895,-71.63741,Uxbridge,MA,TRUE,14304,188,Worcester,29.383
01570,42.05206,-71.8485,Webster,MA,TRUE,17748,554.5,Worcester,12.357
01571,42.05501,-71.93519,Dudley,MA,TRUE,11929,221.1,Worcester,20.832
01581,42.26815,-71.61402,Westborough,MA,TRUE,21944,411.2,Worcester,20.606
01583,42.37034,-71.78502,West Boylston,MA,TRUE,7606,233.5,Worcester,12.576
01585,42.23762,-72.16311,West Brookfield,MA,TRUE,4810,66.1,Worcester,28.075
01588,42.11837,-71.66836,Whitinsville,MA,TRUE,10258,489.3,Worcester,8.094
01590,42.13387,-71.75179,Sutton,MA,TRUE,9422,112,Worcester,32.473
01602,42.27219,-71.84946,Worcester,MA,TRUE,27092,1794.6,Worcester,5.829
01603,42.24373,-71.84429,Worcester,MA,TRUE,20868,1778.7,Worcester,4.529
01604,42.25085,-71.7683,Worcester,MA,TRUE,39812,2317.2,Worcester,6.634
01605,42.28979,-71.78802,Worcester,MA,TRUE,30579,2088.2,Worcester,5.654
01606,42.31367,-71.79614,Worcester,MA,TRUE,22844,1472.9,Worcester,5.988
01607,42.22684,-71.79037,Worcester,MA,TRUE,8706,1110.7,Worcester,3.026
01608,42.2621,-71.80145,Worcester,MA,TRUE,4932,3954.7,Worcester,0.482
01609,42.28592,-71.82853,Worcester,MA,TRUE,22047,2279.8,Worcester,3.734
01610,42.24645,-71.80968,Worcester,MA,TRUE,30444,5512.3,Worcester,2.132
01611,42.23945,-71.87702,Cherry Valley,MA,TRUE,2299,259.8,Worcester,3.418
01612,42.31037,-71.93095,Paxton,MA,TRUE,5002,126.5,Worcester,15.262
01701,42.32195,-71.43796,Framingham,MA,TRUE,32618,745.7,Middlesex,16.889
01702,42.28242,-71.43428,Framingham,MA,TRUE,39789,1871,Middlesex,8.211
01718,42.52165,-71.42983,Acton,MA,TRUE,404,1131.6,Middlesex,0.138
01719,42.48837,-71.51779,Boxborough,MA,TRUE,5496,206.3,Middlesex,10.284
01720,42.48397,-71.43809,Acton,MA,TRUE,23526,462.9,Middlesex,19.623
01721,42.25726,-71.46867,Ashland,MA,TRUE,18873,590.6,Middlesex,12.338
01730,42.4995,-71.27799,Bedford,MA,TRUE,14707,456.3,Middlesex,12.445
01731,42.46422,-71.28202,Hanscom Afb,MA,TRUE,2110,348.6,Middlesex,2.337
01740,42.43616,-71.60728,Bolton,MA,TRUE,5737,111.1,Worcester,19.946
01741,42.53001,-71.35128,Carlisle,MA,TRUE,5239,132.4,Middlesex,15.274
01742,42.46221,-71.36504,Concord,MA,TRUE,18448,295.2,Middlesex,24.125
01745,42.29155,-71.50101,Fayville,MA,TRUE,586,580.3,Worcester,0.39
01746,42.19775,-71.44499,Holliston,MA,TRUE,15094,312.4,Middlesex,18.654
01747,42.12477,-71.535,Hopedale,MA,TRUE,6027,449.7,Worcester,5.175
01748,42.2255,-71.53781,Hopkinton,MA,TRUE,19358,285,Middlesex,26.249
01749,42.38868,-71.54648,Hudson,MA,TRUE,20077,672.5,Middlesex,11.528
01752,42.3494,-71.54681,Marlborough,MA,TRUE,41647,770.9,Middlesex,20.864
01754,42.4264,-71.45607,Maynard,MA,TRUE,10712,795.8,Middlesex,5.198
01756,42.09301,-71.55146,Mendon,MA,TRUE,6325,137.4,Worcester,17.771
01757,42.15723,-71.51978,Milford,MA,TRUE,30609,780.9,Worcester,15.134
01760,42.28436,-71.34966,Natick,MA,TRUE,36782,960.8,Middlesex,14.781
01770,42.23416,-71.37532,Sherborn,MA,TRUE,4427,108.3,Middlesex,15.788
01772,42.30144,-71.5304,Southborough,MA,TRUE,9907,281,Worcester,13.614
01773,42.42572,-71.31013,Lincoln,MA,TRUE,4891,136.2,Middlesex,13.863
01775,42.42983,-71.51146,Stow,MA,TRUE,7165,159.6,Middlesex,17.335
01776,42.38456,-71.42316,Sudbury,MA,TRUE,19270,304.8,Middlesex,24.406
01778,42.3583,-71.35895,Wayland,MA,TRUE,14033,360.5,Middlesex,15.031
01801,42.48694,-71.15415,Woburn,MA,TRUE,41939,1274.5,Middlesex,12.707
01803,42.5028,-71.20147,Burlington,MA,TRUE,26274,900,Middlesex,11.272
01810,42.64669,-71.16517,Andover,MA,TRUE,35648,451,Essex,30.521
01821,42.54999,-71.25206,Billerica,MA,TRUE,30143,701.4,Middlesex,16.592
01824,42.59156,-71.35553,Chelmsford,MA,TRUE,26650,569.7,Middlesex,18.062
01826,42.68323,-71.30063,Dracut,MA,TRUE,32629,606.1,Middlesex,20.785
01827,42.67643,-71.50052,Dunstable,MA,TRUE,3408,80,Middlesex,16.456
01830,42.7959,-71.05323,Haverhill,MA,TRUE,26530,738.6,Essex,13.868
01832,42.79099,-71.13133,Haverhill,MA,TRUE,26386,897.1,Essex,11.357
01833,42.72409,-70.9821,Georgetown,MA,TRUE,8432,253.9,Essex,12.824
01834,42.75198,-71.01486,Groveland,MA,TRUE,6777,294.7,Essex,8.88
01835,42.75292,-71.08602,Haverhill,MA,TRUE,14782,730.7,Essex,7.81
01840,42.70695,-71.16014,Lawrence,MA,TRUE,8522,6445.5,Essex,0.51
01841,42.71077,-71.16494,Lawrence,MA,TRUE,52769,6694.4,Essex,3.043
01843,42.68985,-71.16095,Lawrence,MA,TRUE,27445,3140.3,Essex,3.374
01844,42.73426,-71.18858,Methuen,MA,TRUE,53420,933.3,Essex,22.099
01845,42.67132,-71.08669,North Andover,MA,TRUE,32494,475.1,Essex,26.409
01850,42.65569,-71.30292,Lowell,MA,TRUE,17740,5033.1,Middlesex,1.361
01851,42.62915,-71.33674,Lowell,MA,TRUE,33403,3994.5,Middlesex,3.229
01852,42.63231,-71.29538,Lowell,MA,TRUE,37144,2884,Middlesex,4.973
01854,42.64939,-71.34827,Lowell,MA,TRUE,30081,2932.7,Middlesex,3.96
01860,42.83858,-71.01194,Merrimac,MA,TRUE,6748,306.6,Essex,8.499
01862,42.57427,-71.29437,North Billerica,MA,TRUE,12129,514.3,Middlesex,9.106
01863,42.63274,-71.39132,North Chelmsford,MA,TRUE,9796,848.9,Middlesex,4.455
01864,42.58156,-71.08759,North Reading,MA,TRUE,15765,462.6,Middlesex,13.159
01867,42.53505,-71.1055,Reading,MA,TRUE,25612,992.4,Middlesex,9.965
01876,42.61206,-71.22733,Tewksbury,MA,TRUE,31004,574.6,Middlesex,20.831
01879,42.66626,-71.42911,Tyngsboro,MA,TRUE,12550,289.1,Middlesex,16.761
01880,42.50348,-71.06559,Wakefield,MA,TRUE,27793,1453,Middlesex,7.385
01886,42.58642,-71.44008,Westford,MA,TRUE,24690,315.2,Middlesex,30.243
01887,42.56091,-71.16541,Wilmington,MA,TRUE,23336,530.8,Middlesex,16.973
01890,42.45177,-71.14628,Winchester,MA,TRUE,23406,1498.3,Middlesex,6.032
01901,42.46125,-70.94639,Lynn,MA,TRUE,2419,3443.2,Essex,0.271
01902,42.4712,-70.93983,Lynn,MA,TRUE,50066,8157.1,Essex,2.37
01904,42.49151,-70.97166,Lynn,MA,TRUE,21003,1909.9,Essex,4.245
01905,42.46355,-70.9733,Lynn,MA,TRUE,28221,3572.4,Essex,3.05
01906,42.46922,-71.01299,Saugus,MA,TRUE,28773,959.5,Essex,11.578
01907,42.47572,-70.90684,Swampscott,MA,TRUE,15277,1951.3,Essex,3.023
01908,42.42856,-70.92614,Nahant,MA,TRUE,3325,1193.3,Essex,1.076
01913,42.85297,-70.94459,Amesbury,MA,TRUE,17403,546.6,Essex,12.292
01915,42.56841,-70.8647,Beverly,MA,TRUE,41994,1141.1,Essex,14.208
01921,42.6815,-71.01887,Boxford,MA,TRUE,8250,135,Essex,23.594
01922,42.75862,-70.91758,Byfield,MA,TRUE,3450,146.9,Essex,9.066
01923,42.57398,-70.94923,Danvers,MA,TRUE,27991,818.4,Essex,13.206
01929,42.63478,-70.77684,Essex,MA,TRUE,3621,100.3,Essex,13.937
01930,42.62605,-70.68966,Gloucester,MA,TRUE,30075,443.2,Essex,26.193
01937,42.58579,-70.98406,Hathorne,MA,TRUE,107,565.5,Essex,0.073
01938,42.68568,-70.83989,Ipswich,MA,TRUE,13930,167.5,Essex,32.105
01940,42.53523,-71.03695,Lynnfield,MA,TRUE,13285,509,Essex,10.077
01944,42.58154,-70.76825,Manchester,MA,TRUE,5403,226,Essex,9.23
01945,42.49924,-70.86348,Marblehead,MA,TRUE,20470,1784.1,Essex,4.43
01949,42.6043,-71.01641,Middleton,MA,TRUE,9816,281.8,Essex,13.447
01950,42.81237,-70.88785,Newburyport,MA,TRUE,18652,862.4,Essex,8.35
01951,42.77742,-70.85022,Newbury,MA,TRUE,3327,89.8,Essex,14.306
01952,42.84655,-70.86163,Salisbury,MA,TRUE,9281,233.1,Essex,15.373
01960,42.53374,-70.97222,Peabody,MA,TRUE,54474,1313.3,Essex,16.016
01965,42.56294,-70.82996,Prides Crossing,MA,TRUE,671,294.7,Essex,0.879
01966,42.65432,-70.62227,Rockport,MA,TRUE,7009,387.3,Essex,6.988
01969,42.72235,-70.88832,Rowley,MA,TRUE,6251,132.6,Essex,18.201
01970,42.51298,-70.90266,Salem,MA,TRUE,44738,2095.7,Essex,8.242
01982,42.62669,-70.85789,South Hamilton,MA,TRUE,7680,208.8,Essex,14.201
01983,42.63728,-70.94251,Topsfield,MA,TRUE,6564,213,Essex,11.898
01984,42.60078,-70.8826,Wenham,MA,TRUE,4929,248.5,Essex,7.659
01985,42.7939,-70.96906,West Newbury,MA,TRUE,4591,131.8,Essex,13.447
02019,42.0777,-71.47407,Bellingham,MA,TRUE,17410,366.5,Norfolk,18.343
02021,42.17504,-71.12645,Canton,MA,TRUE,24748,509.7,Norfolk,18.746
02025,42.23603,-70.81906,Cohasset,MA,TRUE,8427,332.9,Norfolk,9.773
02026,42.24665,-71.1777,Dedham,MA,TRUE,25237,948.7,Norfolk,10.27
02030,42.2366,-71.28421,Dover,MA,TRUE,5930,151.7,Norfolk,15.096
02032,42.15489,-71.2155,East Walpole,MA,TRUE,4992,824.3,Norfolk,2.338
02035,42.06266,-71.24613,Foxboro,MA,TRUE,18615,362,Norfolk,19.856
02038,42.08622,-71.41126,Franklin,MA,TRUE,33154,480.5,Norfolk,26.639
02043,42.21678,-70.88494,Hingham,MA,TRUE,24283,422.7,Plymouth,22.18
02045,42.28437,-70.88266,Hull,MA,TRUE,10138,1464,Plymouth,2.677
02047,42.14582,-70.69603,Humarock,MA,TRUE,182,121.8,Plymouth,0.577
02048,42.01626,-71.21868,Mansfield,MA,TRUE,23931,459.6,Bristol,20.104
02050,42.11443,-70.71487,Marshfield,MA,TRUE,25963,348.5,Plymouth,28.761
02052,42.1848,-71.30501,Medfield,MA,TRUE,13068,350.2,Norfolk,14.409
02053,42.15352,-71.42906,Medway,MA,TRUE,13436,449.7,Norfolk,11.537
02054,42.1693,-71.36261,Millis,MA,TRUE,8888,285.2,Norfolk,12.033
02056,42.11632,-71.32952,Norfolk,MA,TRUE,11673,302.5,Norfolk,14.898
02061,42.16075,-70.81772,Norwell,MA,TRUE,11361,209.6,Plymouth,20.931
02062,42.18563,-71.19464,Norwood,MA,TRUE,31542,1154.4,Norfolk,10.549
02066,42.20129,-70.76155,Scituate,MA,TRUE,19099,447,Plymouth,16.505
02067,42.10778,-71.18183,Sharon,MA,TRUE,18538,315.5,Norfolk,22.685
02071,42.10392,-71.27002,South Walpole,MA,TRUE,2089,838.5,Norfolk,0.962
02072,42.1192,-71.10189,Stoughton,MA,TRUE,29225,701.5,Norfolk,16.086
02081,42.14689,-71.25916,Walpole,MA,TRUE,19343,421.3,Norfolk,17.726
02090,42.22024,-71.21057,Westwood,MA,TRUE,16318,578.6,Norfolk,10.89
02093,42.05129,-71.35522,Wrentham,MA,TRUE,12297,218.7,Norfolk,21.706
02108,42.35657,-71.06516,Boston,MA,TRUE,3794,5348.8,Suffolk,0.274
02109,42.36498,-71.05277,Boston,MA,TRUE,3612,8224,Suffolk,0.17
02110,42.35797,-71.05189,Boston,MA,TRUE,2342,5055,Suffolk,0.179
02111,42.35067,-71.06054,Boston,MA,TRUE,8407,16560.5,Suffolk,0.196
02113,42.36526,-71.05524,Boston,MA,TRUE,6385,25330.8,Suffolk,0.097
02114,42.36337,-71.06686,Boston,MA,TRUE,14418,12554.5,Suffolk,0.443
02115,42.34046,-71.09481,Boston,MA,TRUE,29705,16137.8,Suffolk,0.711
02116,42.35105,-71.07638,Boston,MA,TRUE,21978,13067.1,Suffolk,0.649
02118,42.33806,-71.07057,Boston,MA,TRUE,28946,10275.2,Suffolk,1.088
02119,42.32405,-71.08522,Roxbury,MA,TRUE,27377,6544.4,Suffolk,1.615
02120,42.33212,-71.09654,Roxbury Crossing,MA,TRUE,15283,9532.5,Suffolk,0.619
02121,42.3057,-71.08693,Dorchester,MA,TRUE,29040,5946.1,Suffolk,1.886
02122,42.29427,-71.05185,Dorchester,MA,TRUE,23479,5340.8,Suffolk,1.697
02124,42.28583,-71.07114,Dorchester Center,MA,TRUE,56216,7313.5,Suffolk,2.968
02125,42.31578,-71.0562,Dorchester,MA,TRUE,33662,5995.1,Suffolk,2.168
02126,42.27588,-71.0918,Mattapan,MA,TRUE,26583,5613.8,Suffolk,1.828
02127,42.33455,-71.03875,South Boston,MA,TRUE,36769,6899.3,Suffolk,2.058
02128,42.37324,-71.01616,East Boston,MA,TRUE,43345,3330.6,Suffolk,5.025
02129,42.37975,-71.06167,Charlestown,MA,TRUE,20032,5713.7,Suffolk,1.353
02130,42.30823,-71.11515,Jamaica Plain,MA,TRUE,40055,4368.3,Suffolk,3.54
02131,42.28392,-71.12468,Roslindale,MA,TRUE,31151,4314.6,Suffolk,2.788
02132,42.27931,-71.16072,West Roxbury,MA,TRUE,26444,2099.1,Suffolk,4.864
02133,42.35838,-71.06383,Boston,MA,TRUE,62,1842.2,Suffolk,0.013
02134,42.35855,-71.12931,Allston,MA,TRUE,17667,5526.3,Suffolk,1.236
02135,42.34989,-71.15417,Brighton,MA,TRUE,43149,6408.4,Suffolk,2.6
02136,42.25505,-71.12662,Hyde Park,MA,TRUE,37265,3128.9,Suffolk,4.598
02138,42.37997,-71.13446,Cambridge,MA,TRUE,38509,5429.9,Middlesex,2.738
02139,42.36224,-71.10253,Cambridge,MA,TRUE,40033,9960.4,Middlesex,1.552
02140,42.39332,-71.13342,Cambridge,MA,TRUE,21204,7067.6,Middlesex,1.158
02141,42.37041,-71.08218,Cambridge,MA,TRUE,14517,9207.2,Middlesex,0.609
02142,42.36295,-71.08189,Cambridge,MA,TRUE,4737,5830.2,Middlesex,0.314
02143,42.38142,-71.09677,Somerville,MA,TRUE,25513,6377.6,Middlesex,1.544
02144,42.40088,-71.122,Somerville,MA,TRUE,25448,8998.7,Middlesex,1.092
02145,42.39206,-71.0895,Somerville,MA,TRUE,27495,7633.5,Middlesex,1.391
02148,42.43048,-71.05762,Malden,MA,TRUE,65906,5042.9,Middlesex,5.046
02149,42.40643,-71.05446,Everett,MA,TRUE,50045,5651.4,Middlesex,3.419
02150,42.39587,-71.03251,Chelsea,MA,TRUE,39908,6959,Suffolk,2.214
02151,42.41887,-71.004,Revere,MA,TRUE,60012,4061.3,Suffolk,5.705
02152,42.37724,-70.98115,Winthrop,MA,TRUE,18759,4370.4,Suffolk,1.66
02155,42.42324,-71.10878,Medford,MA,TRUE,61730,2910.2,Middlesex,8.189
02163,42.36717,-71.12509,Boston,MA,TRUE,1817,3823.9,Suffolk,0.183
02169,42.23971,-71.01802,Quincy,MA,TRUE,62993,2010.8,Norfolk,12.096
02170,42.26644,-71.01621,Quincy,MA,TRUE,18809,3483.2,Norfolk,2.085
02171,42.28709,-71.02604,Quincy,MA,TRUE,20164,3174.3,Norfolk,2.453
02176,42.45561,-71.05901,Melrose,MA,TRUE,29650,2444.4,Middlesex,4.683
02180,42.47396,-71.09705,Stoneham,MA,TRUE,23355,1508.4,Middlesex,5.979
02184,42.20386,-71.0022,Braintree,MA,TRUE,38899,1091.3,Norfolk,13.762
02186,42.23854,-71.08464,Milton,MA,TRUE,28735,810.1,Norfolk,13.696
02188,42.20724,-70.95764,Weymouth,MA,TRUE,16179,1617.6,Norfolk,3.862
02189,42.2111,-70.93135,East Weymouth,MA,TRUE,14450,1391.3,Norfolk,4.01
02190,42.16625,-70.95253,South Weymouth,MA,TRUE,19695,1087,Norfolk,6.996
02191,42.24434,-70.94378,North Weymouth,MA,TRUE,8181,1761.4,Norfolk,1.793
02199,42.34748,-71.08199,Boston,MA,TRUE,1292,8710.8,Suffolk,0.057
02203,42.36144,-71.05945,Boston,MA,TRUE,0,0,Suffolk,0.01
02205,42.34935,-71.05564,Boston,MA,TRUE,0,0,Suffolk,0.057
02210,42.34815,-71.03942,Boston,MA,TRUE,6971,2916.9,Suffolk,0.923
02215,42.34741,-71.10276,Boston,MA,TRUE,24581,10732.5,Suffolk,0.884
02301,42.07791,-71.04223,Brockton,MA,TRUE,68969,2139.4,Plymouth,12.447
02302,42.08792,-70.99864,Brockton,MA,TRUE,36417,1583.1,Plymouth,8.882
02322,42.12666,-71.04922,Avon,MA,TRUE,4774,429.5,Norfolk,4.291
02324,41.97272,-70.97498,Bridgewater,MA,TRUE,25704,367.8,Plymouth,26.983
02330,41.87388,-70.7563,Carver,MA,TRUE,11712,121.2,Plymouth,37.307
02332,42.04651,-70.71388,Duxbury,MA,TRUE,16185,263.7,Plymouth,23.702
02333,42.03521,-70.94235,East Bridgewater,MA,TRUE,14401,323.4,Plymouth,17.193
02338,41.99138,-70.86326,Halifax,MA,TRUE,7748,187.3,Plymouth,15.974
02339,42.12241,-70.85665,Hanover,MA,TRUE,14845,368.9,Plymouth,15.538
02341,42.05604,-70.87251,Hanson,MA,TRUE,10542,273.1,Plymouth,14.905
02343,42.14733,-71.00484,Holbrook,MA,TRUE,11346,624.9,Norfolk,7.01
02346,41.88034,-70.87446,Middleboro,MA,TRUE,24505,137,Plymouth,69.044
02347,41.83101,-70.9594,Lakeville,MA,TRUE,11944,155.8,Plymouth,29.597
02350,42.02043,-70.84562,Monponsett,MA,TRUE,118,399.9,Plymouth,0.114
02351,42.11805,-70.95905,Abington,MA,TRUE,17053,660.8,Plymouth,9.965
02356,42.05519,-71.12071,North Easton,MA,TRUE,12475,354,Bristol,13.607
02359,42.06547,-70.8014,Pembroke,MA,TRUE,18382,325.7,Plymouth,21.787
02360,41.87817,-70.63089,Plymouth,MA,TRUE,63689,255.1,Plymouth,96.393
02364,41.98616,-70.74823,Kingston,MA,TRUE,14027,290.5,Plymouth,18.644
02366,41.84868,-70.6613,South Carver,MA,TRUE,264,2276.6,Plymouth,0.045
02367,41.96345,-70.80975,Plympton,MA,TRUE,2935,77.2,Plymouth,14.681
02368,42.17506,-71.05011,Randolph,MA,TRUE,34912,1445.8,Norfolk,9.324
02370,42.1295,-70.91002,Rockland,MA,TRUE,17701,681.5,Plymouth,10.029
02375,42.01954,-71.10381,South Easton,MA,TRUE,11275,315.9,Bristol,13.782
02379,42.02139,-71.0267,West Bridgewater,MA,TRUE,7708,194.2,Plymouth,15.323
02382,42.08,-70.93993,Whitman,MA,TRUE,15295,851.4,Plymouth,6.936
02420,42.45821,-71.21762,Lexington,MA,TRUE,16215,889.6,Middlesex,7.038
02421,42.438,-71.23922,Lexington,MA,TRUE,18080,729.5,Middlesex,9.569
02445,42.32581,-71.13319,Brookline,MA,TRUE,22560,3335.9,Norfolk,2.611
02446,42.3435,-71.12179,Brookline,MA,TRUE,31310,9413,Norfolk,1.283
02451,42.39859,-71.2573,Waltham,MA,TRUE,17393,1262.3,Middlesex,5.321
02452,42.39365,-71.2202,Waltham,MA,TRUE,15808,1600.6,Middlesex,3.813
02453,42.36918,-71.24101,Waltham,MA,TRUE,31591,3395.8,Middlesex,3.592
02457,42.29777,-71.26887,Babson Park,MA,TRUE,1881,3586.2,Norfolk,0.204
02458,42.35294,-71.18763,Newton,MA,TRUE,13050,2563.4,Middlesex,1.966
02459,42.31515,-71.19174,Newton Center,MA,TRUE,18449,1415.1,Middlesex,5.034
02460,42.35206,-71.20835,Newtonville,MA,TRUE,10099,2892.9,Middlesex,1.348
02461,42.31693,-71.20875,Newton Highlands,MA,TRUE,6975,1754.3,Middlesex,1.535
02462,42.33102,-71.25599,Newton Lower Falls,MA,TRUE,1470,812.7,Middlesex,0.698
02464,42.31274,-71.21981,Newton Upper Falls,MA,TRUE,3833,2688,Middlesex,0.551
02465,42.34969,-71.22646,West Newton,MA,TRUE,11697,2099.5,Middlesex,2.151
02466,42.34541,-71.24759,Auburndale,MA,TRUE,8679,2111.1,Middlesex,1.587
02467,42.31725,-71.16096,Chestnut Hill,MA,TRUE,23001,1810.3,Norfolk,4.906
02468,42.32777,-71.23142,Waban,MA,TRUE,5773,1451.1,Middlesex,1.536
02472,42.37,-71.17713,Watertown,MA,TRUE,35620,3412.5,Middlesex,4.03
02474,42.42053,-71.15666,Arlington,MA,TRUE,28642,3615.8,Middlesex,3.058
02476,42.41597,-71.17437,Arlington,MA,TRUE,17708,3280.1,Middlesex,2.084
02478,42.39602,-71.17955,Belmont,MA,TRUE,27175,2258.7,Middlesex,4.645
02481,42.31064,-71.27779,Wellesley Hills,MA,TRUE,17415,1104.2,Norfolk,6.09
02482,42.29455,-71.29859,Wellesley,MA,TRUE,11051,1146.7,Norfolk,3.72
02492,42.27615,-71.24387,Needham,MA,TRUE,21424,870.2,Norfolk,9.505
02493,42.35893,-71.30009,Weston,MA,TRUE,11579,265.8,Middlesex,16.82
02494,42.29959,-71.2317,Needham Heights,MA,TRUE,11035,1521.4,Norfolk,2.8
02532,41.75111,-70.59713,Buzzards Bay,MA,TRUE,13267,371.5,Barnstable,13.776
02534,41.66626,-70.61628,Cataumet,MA,TRUE,1369,193,Barnstable,2.739
02535,41.34896,-70.74629,Chilmark,MA,TRUE,2244,35.6,Dukes,24.366
02536,41.59706,-70.56677,East Falmouth,MA,TRUE,21328,300.9,Barnstable,27.366
02537,41.72882,-70.44317,East Sandwich,MA,TRUE,6383,179.6,Barnstable,13.721
02538,41.77872,-70.65077,East Wareham,MA,TRUE,4074,251.1,Plymouth,6.264
02539,41.37994,-70.53227,Edgartown,MA,TRUE,5278,76,Dukes,26.813
02540,41.57128,-70.62807,Falmouth,MA,TRUE,8104,284.3,Barnstable,11.005
02542,41.70194,-70.54824,Buzzards Bay,MA,TRUE,882,11.9,Barnstable,28.545
02543,41.48731,-70.74525,Woods Hole,MA,TRUE,747,25.5,Dukes,11.323
02553,41.71297,-70.62011,Monument Beach,MA,TRUE,30,58.6,Barnstable,0.198
02554,41.28555,-70.08043,Nantucket,MA,TRUE,14212,137.2,Nantucket,39.987
02556,41.63903,-70.62521,North Falmouth,MA,TRUE,2868,280.6,Barnstable,3.947
02557,41.44218,-70.56648,Oak Bluffs,MA,TRUE,1250,149,Dukes,3.24
02558,41.74453,-70.65377,Onset,MA,TRUE,1734,599.5,Plymouth,1.117
02559,41.69237,-70.61374,Pocasset,MA,TRUE,2802,202.9,Barnstable,5.334
02561,41.76782,-70.53281,Sagamore,MA,TRUE,670,312,Barnstable,0.829
02562,41.78753,-70.52746,Sagamore Beach,MA,TRUE,3402,389,Barnstable,3.374
02563,41.71995,-70.4818,Sandwich,MA,TRUE,10436,304.9,Barnstable,13.204
02564,41.26552,-69.98608,Siasconset,MA,TRUE,255,16.2,Nantucket,6.069
02568,41.44341,-70.61534,Vineyard Haven,MA,TRUE,9412,282.8,Dukes,12.849
02571,41.76184,-70.70138,Wareham,MA,TRUE,11258,232.4,Plymouth,18.7
02575,41.39651,-70.65496,West Tisbury,MA,TRUE,2718,46.1,Dukes,22.748
02576,41.77807,-70.76338,West Wareham,MA,TRUE,4168,171.1,Plymouth,9.404
02584,41.25753,-70.00522,Nantucket,MA,TRUE,16,45.3,Nantucket,0.136
02601,41.66,-70.29327,Hyannis,MA,TRUE,16071,707.6,Barnstable,8.769
02630,41.69674,-70.3052,Barnstable,MA,TRUE,2371,187.6,Barnstable,4.88
02631,41.74673,-70.06894,Brewster,MA,TRUE,10061,175,Barnstable,22.194
02632,41.66074,-70.34826,Centerville,MA,TRUE,11685,604.7,Barnstable,7.461
02633,41.68949,-69.97397,Chatham,MA,TRUE,4512,201.8,Barnstable,8.633
02635,41.62348,-70.44051,Cotuit,MA,TRUE,3577,251.6,Barnstable,5.488
02637,41.70493,-70.27245,Cummaquid,MA,TRUE,227,113.5,Barnstable,0.772
02638,41.73225,-70.19459,Dennis,MA,TRUE,3253,222.8,Barnstable,5.636
02639,41.66639,-70.13535,Dennis Port,MA,TRUE,3808,525.7,Barnstable,2.797
02641,41.75221,-70.15176,East Dennis,MA,TRUE,316,73.6,Barnstable,1.658
02642,41.83976,-69.97711,Eastham,MA,TRUE,5811,160.6,Barnstable,13.968
02643,41.75534,-69.94002,East Orleans,MA,TRUE,0,0,Barnstable,2.185
02644,41.68361,-70.51202,Forestdale,MA,TRUE,3700,423.4,Barnstable,3.374
02645,41.70352,-70.06215,Harwich,MA,TRUE,11288,257.5,Barnstable,16.926
02646,41.67103,-70.07144,Harwich Port,MA,TRUE,1846,245.5,Barnstable,2.904
02647,41.63127,-70.30909,Hyannis Port,MA,TRUE,209,187.1,Barnstable,0.431
02648,41.67237,-70.41545,Marstons Mills,MA,TRUE,7968,308.2,Barnstable,9.983
02649,41.61778,-70.49077,Mashpee,MA,TRUE,15384,253.9,Barnstable,23.37
02650,41.7036,-69.96589,North Chatham,MA,TRUE,1032,292.1,Barnstable,1.364
02652,42.0428,-70.09276,North Truro,MA,TRUE,845,38.8,Barnstable,8.401
02653,41.76901,-69.9737,Orleans,MA,TRUE,6443,206.4,Barnstable,12.052
02655,41.62972,-70.39263,Osterville,MA,TRUE,4024,240.1,Barnstable,6.471
02657,42.06139,-70.19813,Provincetown,MA,TRUE,3703,147.8,Barnstable,9.684
02659,41.68258,-70.02234,South Chatham,MA,TRUE,1137,221.5,Barnstable,1.982
02660,41.70828,-70.15517,South Dennis,MA,TRUE,6381,294.2,Barnstable,8.373
02663,41.90576,-69.989,South Wellfleet,MA,TRUE,443,59.9,Barnstable,2.856
02664,41.67486,-70.19446,South Yarmouth,MA,TRUE,9949,550,Barnstable,6.985
02666,41.98817,-70.04603,Truro,MA,TRUE,863,26.5,Barnstable,12.552
02667,41.92937,-70.02074,Wellfleet,MA,TRUE,3961,90.3,Barnstable,16.928
02668,41.70713,-70.36246,West Barnstable,MA,TRUE,2820,76.1,Barnstable,14.317
02670,41.66,-70.17098,West Dennis,MA,TRUE,1087,197.6,Barnstable,2.124
02671,41.66938,-70.11087,West Harwich,MA,TRUE,818,182.1,Barnstable,1.734
02672,41.6357,-70.31878,West Hyannisport,MA,TRUE,0,0,Barnstable,0.494
02673,41.6557,-70.24447,West Yarmouth,MA,TRUE,8594,357.9,Barnstable,9.27
02675,41.70401,-70.22883,Yarmouth Port,MA,TRUE,7297,321.5,Barnstable,8.764
02702,41.78452,-71.06112,Assonet,MA,TRUE,4488,103.1,Bristol,16.803
02703,41.93108,-71.29499,Attleboro,MA,TRUE,46713,673.9,Bristol,26.764
